chr,start,end,length,abs_summit,pileup,#NAME?,fold_enrichment,#NAME?,name
2,114453015,114453567,553,114453362,21,7.19313,3.44717,4.81395,SRR3729606_peak_20286
2,114484416,114485994,1579,114485344,87,65.9863,11.8672,61.0307,SRR3729606_peak_20287
2,114604926,114605428,503,114605079,24,7.89395,3.44965,5.44901,SRR3729606_peak_20288
2,114605794,114606852,1059,114606013,34,16.4844,5.40794,13.3858,SRR3729606_peak_20289
2,114684166,114684777,612,114684457,26,9.15828,3.72563,6.59646,SRR3729606_peak_20290
2,115080412,115081078,667,115080884,26,10.5469,4.23061,7.86982,SRR3729606_peak_20291
2,115240559,115240998,440,115240904,23,5.49632,2.6891,3.30111,SRR3729606_peak_20292
2,115280040,115281261,1222,115280614,33,12.7121,4.25986,9.8757,SRR3729606_peak_20293
2,115318997,115319586,590,115319294,24,8.44391,3.64998,5.95596,SRR3729606_peak_20294
2,115350803,115351682,880,115351262,29,10.5943,3.94524,7.91447,SRR3729606_peak_20295
2,115411784,115412634,851,115412154,50,26.0156,6.35972,22.3808,SRR3729606_peak_20296
2,115686384,115686943,560,115686730,20,6.37892,3.21191,4.09105,SRR3729606_peak_20297
2,115687069,115687786,718,115687426,27,10.7986,4.21468,8.10674,SRR3729606_peak_20298
2,115719028,115719535,508,115719342,22,6.4996,3.10165,4.20147,SRR3729606_peak_20299
2,115763856,115764260,405,115763952,20,6.57585,3.29048,4.25904,SRR3729606_peak_20300
2,115901532,115902456,925,115901902,23,8.48327,3.76055,5.98143,SRR3729606_peak_20301
2,116016817,116017754,938,116017148,28,11.4368,4.3377,8.69225,SRR3729606_peak_20302
2,116730184,116730843,660,116730440,21,7.19313,3.44717,4.81395,SRR3729606_peak_20303
2,116806021,116806557,537,116806336,23,8.48327,3.76055,5.98143,SRR3729606_peak_20304
2,116849521,116849892,372,116849567,20,5.59135,2.90588,3.38708,SRR3729606_peak_20305
2,116857558,116857937,380,116857692,22,5.77814,2.84322,3.55888,SRR3729606_peak_20306
2,116917761,116918453,693,116918143,22,6.72032,3.18263,4.39049,SRR3729606_peak_20307
2,116950288,116951538,1251,116951193,39,20.9502,6.26758,17.5769,SRR3729606_peak_20308
2,116953198,116953955,758,116953655,28,8.64368,3.39279,6.13155,SRR3729606_peak_20309
2,116959279,116959715,437,116959385,24,7.43793,3.2877,5.0403,SRR3729606_peak_20310
2,116970956,116971360,405,116971101,20,6.57585,3.29048,4.25904,SRR3729606_peak_20311
2,116976326,116976947,622,116976649,31,14.2413,4.99626,11.296,SRR3729606_peak_20312
2,117079836,117080827,992,117080267,50,30.8626,7.87646,27.0005,SRR3729606_peak_20313
2,117081064,117081459,396,117081346,22,6.69605,3.17368,4.37079,SRR3729606_peak_20314
2,117606670,117607186,517,117607028,29,9.75868,3.6719,7.15594,SRR3729606_peak_20315
2,117635113,117635636,524,117635280,20,6.57585,3.29048,4.25904,SRR3729606_peak_20316
2,118087142,118087915,774,118087443,35,17.5259,5.64082,14.3556,SRR3729606_peak_20317
2,118093646,118094017,372,118093682,19,5.86732,3.08881,3.63928,SRR3729606_peak_20318
2,118218553,118219757,1205,118219178,40,19.5946,5.67339,16.3026,SRR3729606_peak_20319
2,118281735,118282106,372,118281899,25,7.34369,3.18231,4.95233,SRR3729606_peak_20320
2,118317674,118318151,478,118317871,21,6.44801,3.15805,4.15612,SRR3729606_peak_20321
2,118320835,118321251,417,118321125,20,6.57585,3.29048,4.25904,SRR3729606_peak_20322
2,118340583,118340954,372,118340868,19,5.97816,3.13379,3.72594,SRR3729606_peak_20323
2,118359691,118360647,957,118360317,30,12.9506,4.65419,10.0936,SRR3729606_peak_20324
2,118360790,118361324,535,118361213,24,6.77844,3.05991,4.44612,SRR3729606_peak_20325
2,118363441,118364418,978,118364126,24,8.17717,3.55213,5.71005,SRR3729606_peak_20326
2,118374996,118375367,372,118375104,24,5.16881,2.53335,3.02145,SRR3729606_peak_20327
2,118376089,118376508,420,118376280,20,5.07961,2.71372,2.9382,SRR3729606_peak_20328
2,118380149,118380800,652,118380472,47,28.2954,7.52109,24.5468,SRR3729606_peak_20329
2,118468407,118468838,432,118468654,30,10.9689,3.97804,8.26369,SRR3729606_peak_20330
2,118592766,118593431,666,118593109,23,6.43011,3.00696,4.13933,SRR3729606_peak_20331
2,118675056,118675463,408,118675204,22,6.86541,3.23637,4.5244,SRR3729606_peak_20332
2,118676899,118677287,389,118677070,24,9.15467,3.91724,6.59351,SRR3729606_peak_20333
2,118691806,118692893,1088,118692132,47,21.73,5.49436,18.3201,SRR3729606_peak_20334
2,118713640,118714208,569,118713941,28,8.64368,3.39279,6.13155,SRR3729606_peak_20335
2,118744131,118744539,409,118744479,28,10.5976,4.04074,7.91713,SRR3729606_peak_20336
2,118756815,118757368,554,118757101,23,7.11256,3.24874,4.75198,SRR3729606_peak_20337
2,118802991,118804011,1021,118803454,28,8.18593,3.24933,5.71693,SRR3729606_peak_20338
2,118806569,118807405,837,118806964,43,24.1501,6.75874,20.6102,SRR3729606_peak_20339
2,118859437,118859966,530,118859686,28,11.9576,4.52786,9.17926,SRR3729606_peak_20340
2,118865065,118865687,623,118865511,31,10.2322,3.66291,7.5865,SRR3729606_peak_20341
2,118876932,118877955,1024,118877348,38,17.9646,5.39664,14.7708,SRR3729606_peak_20342
2,118942652,118943389,738,118943032,74,55.3544,11.2601,50.6548,SRR3729606_peak_20343
2,118985995,118986774,780,118986670,24,6.0025,2.80114,3.74827,SRR3729606_peak_20344
2,118986857,118988013,1157,118987718,35,15.2144,4.85475,12.1989,SRR3729606_peak_20345
2,118997266,118998595,1330,118998045,58,28.4722,6.09524,24.7151,SRR3729606_peak_20346
2,119019620,119020072,453,119019830,33,15.2549,5.1046,12.2326,SRR3729606_peak_20347
2,119038578,119039726,1149,119039264,52,33.1826,8.30454,29.2176,SRR3729606_peak_20348
2,119081493,119082004,512,119081743,32,9.38155,3.34402,6.80653,SRR3729606_peak_20349
2,119118720,119119773,1054,119119063,35,14.3187,4.5692,11.3609,SRR3729606_peak_20350
2,119131116,119131596,481,119131213,18,5.32841,2.94715,3.16344,SRR3729606_peak_20351
2,119167773,119168801,1029,119168312,30,13.3219,4.78765,10.4443,SRR3729606_peak_20352
2,119185834,119186631,798,119185935,25,7.34369,3.18231,4.95233,SRR3729606_peak_20353
2,119267627,119268002,376,119267963,18,5.40094,2.9771,3.21245,SRR3729606_peak_20354
2,119307126,119307783,658,119307443,38,15.6121,4.66571,12.5713,SRR3729606_peak_20355
2,119308007,119309193,1187,119308229,44,25.4687,7.05102,21.8573,SRR3729606_peak_20356
2,119377015,119379020,2006,119377800,46,27.344,7.3644,23.6403,SRR3729606_peak_20357
2,119396721,119397155,435,119397056,28,12.0012,4.54399,9.20973,SRR3729606_peak_20358
2,119424176,119426206,2031,119424697,46,27.344,7.3644,23.6403,SRR3729606_peak_20359
2,119448866,119449414,549,119449165,25,8.71664,3.65851,6.1994,SRR3729606_peak_20360
2,119492810,119493974,1165,119493356,43,24.4742,6.86985,20.9193,SRR3729606_peak_20361
2,119504825,119505366,542,119505088,30,12.9506,4.65419,10.0936,SRR3729606_peak_20362
2,119526244,119527095,852,119526958,24,7.67479,3.37136,5.25835,SRR3729606_peak_20363
2,119572119,119572554,436,119572441,22,7.82919,3.60386,5.38806,SRR3729606_peak_20364
2,119617422,119618487,1066,119617783,44,23.702,6.45964,20.1788,SRR3729606_peak_20365
2,119702372,119704233,1862,119702731,42,20.0077,5.55667,16.6964,SRR3729606_peak_20366
2,119727183,119729294,2112,119727935,60,33.9712,7.29765,29.9788,SRR3729606_peak_20367
2,119800804,119801211,408,119801030,20,6.22947,3.15284,3.95461,SRR3729606_peak_20368
2,119801284,119801729,446,119801481,19,5.62527,2.99152,3.41926,SRR3729606_peak_20369
2,119802383,119803168,786,119802885,40,18.7062,5.39183,15.4681,SRR3729606_peak_20370
2,119857990,119858428,439,119858237,31,10.2322,3.66291,7.5865,SRR3729606_peak_20371
2,119984266,119985044,779,119984712,24,9.15467,3.91724,6.59351,SRR3729606_peak_20372
2,119985152,119985568,417,119985341,22,7.82919,3.60386,5.38806,SRR3729606_peak_20373
2,120183256,120184003,748,120183356,29,10.0275,3.7587,7.39686,SRR3729606_peak_20374
2,120233923,120236201,2279,120234419,50,24.9038,6.04239,21.3237,SRR3729606_peak_20375
2,120369879,120370811,933,120370372,28,11.6932,4.43074,8.93252,SRR3729606_peak_20376
2,120387638,120388018,381,120387896,19,5.97816,3.13379,3.72594,SRR3729606_peak_20377
2,120393445,120394689,1245,120394101,55,35.8485,8.6527,31.7864,SRR3729606_peak_20378
2,120397286,120398922,1637,120397866,45,22.3489,5.90289,18.9018,SRR3729606_peak_20379
2,120408410,120409209,800,120408927,22,6.61327,3.14324,4.29369,SRR3729606_peak_20380
2,120434206,120434585,380,120434260,21,5.01306,2.63194,2.8795,SRR3729606_peak_20381
2,120439013,120440257,1245,120439923,38,14.5953,4.36979,11.6199,SRR3729606_peak_20382
2,120459118,120459903,786,120459365,23,8.48327,3.76055,5.98143,SRR3729606_peak_20383
2,120561719,120562563,845,120562327,32,15.0295,5.15239,12.0302,SRR3729606_peak_20384
2,120671268,120671661,394,120671364,16,4.31184,2.66372,2.26535,SRR3729606_peak_20385
2,120680778,120681749,972,120681168,38,18.5783,5.59835,15.3483,SRR3729606_peak_20386
2,120697264,120697895,632,120697602,25,8.81592,3.69421,6.28979,SRR3729606_peak_20387
2,120783693,120784173,481,120783839,21,7.19313,3.44717,4.81395,SRR3729606_peak_20388
2,120800503,120801583,1081,120800941,30,12.3703,4.44997,9.55637,SRR3729606_peak_20389
2,120807324,120808266,943,120808049,28,12.0012,4.54399,9.20973,SRR3729606_peak_20390
2,120838957,120839385,429,120839281,24,5.01761,2.48582,2.88334,SRR3729606_peak_20391
2,120968197,120968573,377,120968327,26,8.15944,3.38283,5.69432,SRR3729606_peak_20392
2,120969998,120971209,1212,120970536,41,12.8592,3.69138,10.0068,SRR3729606_peak_20393
2,120993431,120993959,529,120993690,22,7.82919,3.60386,5.38806,SRR3729606_peak_20394
2,121000519,121001882,1364,121001360,42,22.9375,6.50001,19.4566,SRR3729606_peak_20395
2,121101470,121102023,554,121101754,25,9.84275,4.07392,7.22448,SRR3729606_peak_20396
2,121185207,121185935,729,121185697,20,6.57585,3.29048,4.25904,SRR3729606_peak_20397
2,121243599,121245526,1928,121244056,49,29.8925,7.72202,26.0742,SRR3729606_peak_20398
2,121270049,121270451,403,121270218,22,6.45135,3.08407,4.15876,SRR3729606_peak_20399
2,121272616,121273478,863,121272849,26,10.5469,4.23061,7.86982,SRR3729606_peak_20400
2,121278881,121280296,1416,121279186,42,23.6313,6.73764,20.1127,SRR3729606_peak_20401
2,121287094,121288663,1570,121287858,62,40.4,8.86485,36.1717,SRR3729606_peak_20402
2,121289398,121289811,414,121289663,22,7.82919,3.60386,5.38806,SRR3729606_peak_20403
2,121304563,121304975,413,121304879,20,6.57585,3.29048,4.25904,SRR3729606_peak_20404
2,121337262,121337681,420,121337575,21,7.19313,3.44717,4.81395,SRR3729606_peak_20405
2,121637409,121637874,466,121637732,19,5.97816,3.13379,3.72594,SRR3729606_peak_20406
2,121662909,121663290,382,121663110,25,9.84275,4.07392,7.22448,SRR3729606_peak_20407
2,121786204,121787491,1288,121786600,48,27.0914,6.96366,23.4038,SRR3729606_peak_20408
2,121858179,121858838,660,121858599,29,12.5721,4.63537,9.74738,SRR3729606_peak_20409
2,121859620,121860229,610,121859862,29,9.75868,3.6719,7.15594,SRR3729606_peak_20410
2,121948424,121949321,898,121948673,47,23.9992,6.14704,20.4659,SRR3729606_peak_20411
2,121971522,121972041,520,121971808,42,23.6313,6.73764,20.1127,SRR3729606_peak_20412
2,121975822,121976715,894,121976403,23,8.48327,3.76055,5.98143,SRR3729606_peak_20413
2,121977269,121979603,2335,121978365,43,22.9013,6.34165,19.4225,SRR3729606_peak_20414
2,121983223,121987552,4330,121986997,48,26.512,6.78039,22.8484,SRR3729606_peak_20415
2,121988594,121989222,629,121988957,20,5.02849,2.6948,2.89217,SRR3729606_peak_20416
2,121991275,121991744,470,121991396,25,6.52511,2.91319,4.22571,SRR3729606_peak_20417
2,122064726,122066152,1427,122065866,40,17.9453,5.15787,14.7537,SRR3729606_peak_20418
2,122067696,122068647,952,122067946,31,13.3748,4.68799,10.4894,SRR3729606_peak_20419
2,122069755,122070794,1040,122070086,27,11.1025,4.32635,8.38955,SRR3729606_peak_20420
2,122071357,122073131,1775,122072404,38,17.5385,5.25932,14.3664,SRR3729606_peak_20421
2,122073239,122073980,742,122073762,21,3.84447,2.22935,1.86905,SRR3729606_peak_20422
2,122074147,122075514,1368,122074587,29,6.59989,2.72715,4.28108,SRR3729606_peak_20423
2,122075736,122078718,2983,122076982,34,15.742,5.14867,12.6933,SRR3729606_peak_20424
2,122078821,122082683,3863,122082080,46,27.344,7.3644,23.6403,SRR3729606_peak_20425
2,122082796,122084257,1462,122083356,47,24.0411,6.15954,20.5043,SRR3729606_peak_20426
2,122085208,122089419,4212,122086681,42,23.6313,6.73764,20.1127,SRR3729606_peak_20427
2,122089536,122090428,893,122090071,31,11.6454,4.10636,8.88653,SRR3729606_peak_20428
2,122090487,122091247,761,122090831,30,11.5101,4.15679,8.76233,SRR3729606_peak_20429
2,122091307,122094552,3246,122092338,41,16.3941,4.60849,13.3009,SRR3729606_peak_20430
2,122095384,122095759,376,122095713,21,4.38766,2.41397,2.3302,SRR3729606_peak_20431
2,122095871,122098085,2215,122097057,59,36.5845,8.19975,32.4932,SRR3729606_peak_20432
2,122133173,122133586,414,122133340,26,8.40254,3.46474,5.91845,SRR3729606_peak_20433
2,122178723,122179555,833,122179231,43,23.7912,6.63709,20.2661,SRR3729606_peak_20434
2,122206119,122207209,1091,122206395,29,9.75868,3.6719,7.15594,SRR3729606_peak_20435
2,122208022,122208478,457,122208298,27,10.3711,4.06024,7.71815,SRR3729606_peak_20436
2,122208739,122209398,660,122209040,42,18.232,5.03068,15.0285,SRR3729606_peak_20437
2,122297935,122298653,719,122298283,28,12.0012,4.54399,9.20973,SRR3729606_peak_20438
2,122460926,122461580,655,122461297,39,20.9502,6.26758,17.5769,SRR3729606_peak_20439
2,122579861,122580274,414,122580072,36,18.365,5.79751,15.1435,SRR3729606_peak_20440
2,122580473,122580962,490,122580734,39,15.9894,4.67971,12.9196,SRR3729606_peak_20441
2,122606559,122606965,407,122606610,19,5.78526,3.05568,3.56528,SRR3729606_peak_20442
2,122607206,122607634,429,122607378,22,6.95017,3.26796,4.60279,SRR3729606_peak_20443
2,122612704,122613840,1137,122613306,25,6.52511,2.91319,4.22571,SRR3729606_peak_20444
2,122622057,122622932,876,122622623,25,7.56686,3.25754,5.15711,SRR3729606_peak_20445
2,122623199,122624169,971,122623833,33,13.9098,4.64653,10.9847,SRR3729606_peak_20446
2,122630972,122631935,964,122631608,38,15.8575,4.73888,12.8042,SRR3729606_peak_20447
2,123616733,123617179,447,123616934,20,6.00751,3.06599,3.75151,SRR3729606_peak_20448
2,124452049,124452431,383,124452228,24,9.15467,3.91724,6.59351,SRR3729606_peak_20449
2,124452532,124452954,423,124452779,23,8.48327,3.76055,5.98143,SRR3729606_peak_20450
2,124600900,124601606,707,124601260,25,7.56686,3.25754,5.15711,SRR3729606_peak_20451
2,124617602,124618257,656,124617911,27,9.84517,3.87451,7.22513,SRR3729606_peak_20452
2,124770254,124770839,586,124770580,21,6.14651,3.04426,3.87928,SRR3729606_peak_20453
2,124953951,124954665,715,124954277,21,5.18425,2.69272,3.03313,SRR3729606_peak_20454
2,124964524,124965140,617,124964836,41,22.7274,6.58096,19.2561,SRR3729606_peak_20455
2,125089470,125090006,537,125089700,26,10.5469,4.23061,7.86982,SRR3729606_peak_20456
2,125457426,125458319,894,125457670,42,17.8506,4.92203,14.6673,SRR3729606_peak_20457
2,125466371,125466996,626,125466737,28,9.8381,3.78182,7.22448,SRR3729606_peak_20458
2,125515407,125515801,395,125515569,19,5.97816,3.13379,3.72594,SRR3729606_peak_20459
2,125605958,125606598,641,125606294,21,7.19313,3.44717,4.81395,SRR3729606_peak_20460
2,125616544,125616935,392,125616762,26,10.1462,4.0814,7.50579,SRR3729606_peak_20461
2,125623975,125624366,392,125624229,21,6.77567,3.28378,4.44493,SRR3729606_peak_20462
2,125624927,125625339,413,125625045,21,6.65263,3.23631,4.3291,SRR3729606_peak_20463
2,125634516,125634972,457,125634720,30,9.82002,3.61274,7.21295,SRR3729606_peak_20464
2,125700235,125701549,1315,125700750,35,17.5259,5.64082,14.3556,SRR3729606_peak_20465
2,125707991,125708532,542,125708353,28,10.373,3.96321,7.71936,SRR3729606_peak_20466
2,125774667,125775271,605,125775015,23,6.2297,2.93752,3.95461,SRR3729606_peak_20467
2,125993458,125994714,1257,125994260,66,35.3926,6.92172,31.3437,SRR3729606_peak_20468
2,126200300,126201314,1015,126200650,40,17.2161,4.93977,14.0709,SRR3729606_peak_20469
2,126201450,126202340,891,126202154,34,12.1713,4.0063,9.37117,SRR3729606_peak_20470
2,126266963,126267782,820,126267234,36,17.0349,5.33815,13.9024,SRR3729606_peak_20471
2,126270863,126271335,473,126271110,27,7.83218,3.20504,5.39004,SRR3729606_peak_20472
2,126362858,126363380,523,126363220,22,7.82919,3.60386,5.38806,SRR3729606_peak_20473
2,126379595,126380212,618,126379740,22,7.82919,3.60386,5.38806,SRR3729606_peak_20474
2,126387906,126388490,585,126388226,23,8.34767,3.7083,5.86742,SRR3729606_peak_20475
2,126395068,126395909,842,126395252,24,7.43793,3.2877,5.0403,SRR3729606_peak_20476
2,126396544,126397396,853,126396911,27,10.1996,3.99918,7.55767,SRR3729606_peak_20477
2,126397566,126399026,1461,126397877,39,17.5015,5.13295,14.3408,SRR3729606_peak_20478
2,126401017,126401450,434,126401209,26,6.3086,2.78935,4.02788,SRR3729606_peak_20479
2,126401817,126402246,430,126401892,31,11.0518,3.91669,8.34346,SRR3729606_peak_20480
2,126403727,126406299,2573,126405832,37,14.547,4.44572,11.5738,SRR3729606_peak_20481
2,126408602,126409274,673,126408963,22,4.54913,2.42335,2.47604,SRR3729606_peak_20482
2,126409367,126409957,591,126409663,23,7.55504,3.41004,5.14773,SRR3729606_peak_20483
2,126410759,126411672,914,126411203,37,15.9681,4.8763,12.9024,SRR3729606_peak_20484
2,126412055,126418533,6479,126417721,48,27.5326,7.10542,23.8197,SRR3729606_peak_20485
2,126419345,126420089,745,126419681,35,12.5446,4.03365,9.72229,SRR3729606_peak_20486
2,126420515,126421140,626,126420878,32,12.9963,4.45019,10.1346,SRR3729606_peak_20487
2,126421386,126422048,663,126421755,31,8.59242,3.18185,6.08303,SRR3729606_peak_20488
2,126422171,126422843,673,126422459,29,10.0747,3.77405,7.44014,SRR3729606_peak_20489
2,126422897,126423316,420,126422987,25,5.48355,2.58525,3.29029,SRR3729606_peak_20490
2,126424282,126425036,755,126424627,24,8.39682,3.63261,5.91446,SRR3729606_peak_20491
2,126425609,126428080,2472,126426589,33,11.798,3.97775,9.03125,SRR3729606_peak_20492
2,126429084,126430686,1603,126429878,29,10.0747,3.77405,7.44014,SRR3729606_peak_20493
2,126430850,126431498,649,126431132,22,7.82919,3.60386,5.38806,SRR3729606_peak_20494
2,126432603,126433805,1203,126432927,21,7.19313,3.44717,4.81395,SRR3729606_peak_20495
2,126435864,126436259,396,126436069,25,6.92033,3.04181,4.57618,SRR3729606_peak_20496
2,126439055,126439702,648,126439137,26,7.26811,3.09058,4.88337,SRR3729606_peak_20497
2,126489605,126490223,619,126490069,20,5.65931,2.93178,3.44949,SRR3729606_peak_20498
2,126510414,126511107,694,126510729,27,10.4485,4.08798,7.78893,SRR3729606_peak_20499
2,126515373,126516734,1362,126516512,24,9.15467,3.91724,6.59351,SRR3729606_peak_20500
2,126517135,126518318,1184,126517462,67,48.9922,10.6549,44.4833,SRR3729606_peak_20501
2,126520335,126520767,433,126520409,20,6.57585,3.29048,4.25904,SRR3729606_peak_20502
2,126537048,126537805,758,126537607,30,12.2394,4.40464,9.43433,SRR3729606_peak_20503
2,126548664,126549701,1038,126548946,45,20.3356,5.31734,16.9989,SRR3729606_peak_20504
2,126570987,126571713,727,126571252,31,12.996,4.55679,10.1346,SRR3729606_peak_20505
2,126620884,126621312,429,126621080,29,11.5258,4.26255,8.77486,SRR3729606_peak_20506
2,126652912,126653354,443,126653175,19,5.97816,3.13379,3.72594,SRR3729606_peak_20507
2,126691879,126692251,373,126691975,20,6.37024,3.20847,4.0843,SRR3729606_peak_20508
2,126704058,126704847,790,126704635,19,5.05565,2.76751,2.91613,SRR3729606_peak_20509
2,126705139,126705633,495,126705309,21,7.19313,3.44717,4.81395,SRR3729606_peak_20510
2,126707210,126708590,1381,126708071,26,10.5469,4.23061,7.86982,SRR3729606_peak_20511
2,126717225,126719015,1791,126718079,60,35.205,7.64269,31.1619,SRR3729606_peak_20512
2,126733818,126735021,1204,126734661,36,18.365,5.79751,15.1435,SRR3729606_peak_20513
2,126739605,126740027,423,126739697,26,7.92487,3.30471,5.47595,SRR3729606_peak_20514
2,126773479,126774345,867,126773890,33,14.8499,4.96398,11.8619,SRR3729606_peak_20515
2,126774417,126775373,957,126774740,30,12.9019,4.63686,10.0479,SRR3729606_peak_20516
2,126792850,126793251,402,126793155,18,5.40094,2.9771,3.21245,SRR3729606_peak_20517
2,126838447,126839011,565,126838675,44,25.4687,7.05102,21.8573,SRR3729606_peak_20518
2,126848571,126848993,423,126848821,18,5.40094,2.9771,3.21245,SRR3729606_peak_20519
2,126850303,126850932,630,126850670,32,13.7071,4.68881,10.7947,SRR3729606_peak_20520
2,126873870,126874250,381,126874164,19,5.54727,2.96044,3.34651,SRR3729606_peak_20521
2,126912248,126912921,674,126912447,33,10.4537,3.58235,7.79334,SRR3729606_peak_20522
2,126975612,126976473,862,126975906,24,7.71062,3.3841,5.28915,SRR3729606_peak_20523
2,126984861,126985668,808,126985218,37,14.8854,4.54608,11.8923,SRR3729606_peak_20524
2,127049682,127050845,1164,127050324,43,23.6253,6.58134,20.1127,SRR3729606_peak_20525
2,127089294,127090276,983,127089642,34,15.7729,5.15932,12.7234,SRR3729606_peak_20526
2,127111372,127113958,2587,127112356,48,29.2557,7.67778,25.4619,SRR3729606_peak_20527
2,127116776,127117431,656,127116981,22,7.43969,3.45311,5.04035,SRR3729606_peak_20528
2,127118045,127118613,569,127118304,24,8.44391,3.64998,5.95596,SRR3729606_peak_20529
2,127286195,127286772,578,127286471,43,22.2494,6.13077,18.8076,SRR3729606_peak_20530
2,127426248,127426760,513,127426519,28,9.13286,3.5495,6.58304,SRR3729606_peak_20531
2,127428938,127430173,1236,127429294,55,29.4465,6.69948,25.6451,SRR3729606_peak_20532
2,127630822,127631398,577,127631136,31,12.282,4.31534,9.47347,SRR3729606_peak_20533
2,127633785,127634532,748,127634193,65,38.0267,7.72152,33.8879,SRR3729606_peak_20534
2,127687134,127687751,618,127687401,25,8.81592,3.69421,6.28979,SRR3729606_peak_20535
2,127832423,127832839,417,127832703,21,4.53569,2.46501,2.46614,SRR3729606_peak_20536
2,127832946,127833362,417,127833181,22,6.95205,3.26866,4.60401,SRR3729606_peak_20537
2,127967584,127968592,1009,127968251,39,19.7609,5.85999,16.4616,SRR3729606_peak_20538
2,127968839,127969288,450,127968980,30,10.1274,3.70864,7.49013,SRR3729606_peak_20539
2,127969695,127970415,721,127970160,27,9.84517,3.87451,7.22513,SRR3729606_peak_20540
2,127978758,127979306,549,127979015,36,14.1698,4.42644,11.2277,SRR3729606_peak_20541
2,128016464,128017137,674,128016866,24,6.56212,2.98679,4.25904,SRR3729606_peak_20542
2,128029153,128029549,397,128029344,33,12.4147,4.16687,9.59854,SRR3729606_peak_20543
2,128181272,128182125,854,128181772,24,9.15467,3.91724,6.59351,SRR3729606_peak_20544
2,128220381,128221332,952,128220718,26,10.2765,4.1296,7.62855,SRR3729606_peak_20545
2,128237677,128238368,692,128238088,23,8.34767,3.7083,5.86742,SRR3729606_peak_20546
2,128270932,128271782,851,128271518,23,8.29105,3.68659,5.81439,SRR3729606_peak_20547
2,128315176,128316041,866,128315460,31,14.2904,5.01406,11.3331,SRR3729606_peak_20548
2,128354909,128355348,440,128355065,20,4.37445,2.45685,2.31993,SRR3729606_peak_20549
2,128408467,128408852,386,128408545,24,8.44391,3.64998,5.95596,SRR3729606_peak_20550
2,128410049,128410492,444,128410286,26,10.5469,4.23061,7.86982,SRR3729606_peak_20551
2,128453927,128455061,1135,128454304,34,14.4628,4.7199,11.4972,SRR3729606_peak_20552
2,128528880,128529803,924,128529220,51,27.5308,6.67283,23.8185,SRR3729606_peak_20553
2,128539858,128542064,2207,128541043,50,28.9338,7.24634,25.1596,SRR3729606_peak_20554
2,128579964,128580365,402,128580107,21,5.73872,2.89318,3.52099,SRR3729606_peak_20555
2,128659304,128661351,2048,128660256,66,47.8901,10.4982,43.4165,SRR3729606_peak_20556
2,128785308,128786257,950,128785738,69,39.2863,7.52502,35.1016,SRR3729606_peak_20557
2,128807781,128809523,1743,128809036,57,35.6604,8.2427,31.6028,SRR3729606_peak_20558
2,128810125,128811113,989,128810869,29,11.9031,4.39499,9.12811,SRR3729606_peak_20559
2,128813774,128814810,1037,128814545,29,11.2036,4.15126,8.48277,SRR3729606_peak_20560
2,128833485,128834129,645,128833778,23,8.48327,3.76055,5.98143,SRR3729606_peak_20561
2,128907986,128908531,546,128908235,40,16.7267,4.7967,13.6097,SRR3729606_peak_20562
2,128936302,128936758,457,128936433,24,7.67479,3.37136,5.25835,SRR3729606_peak_20563
2,128942664,128943486,823,128943172,54,35.1951,8.61792,31.1539,SRR3729606_peak_20564
2,128970704,128972147,1444,128971446,52,24.4468,5.69752,20.8931,SRR3729606_peak_20565
2,129039723,129041062,1340,129040447,67,39.9313,7.9555,35.7218,SRR3729606_peak_20566
2,129054114,129055145,1032,129054356,38,15.2024,4.54506,12.1886,SRR3729606_peak_20567
2,129074528,129075181,654,129074811,33,11.9643,4.02826,9.18498,SRR3729606_peak_20568
2,129139111,129139926,816,129139409,24,7.92101,3.45938,5.47366,SRR3729606_peak_20569
2,129344347,129344718,372,129344608,17,3.59335,2.30983,1.66891,SRR3729606_peak_20570
2,129371287,129371707,421,129371402,25,9.13183,3.80899,6.58304,SRR3729606_peak_20571
2,129386130,129386805,676,129386492,30,10.6219,3.86571,7.93909,SRR3729606_peak_20572
2,129475097,129475488,392,129475191,21,6.78457,3.28722,4.45101,SRR3729606_peak_20573
2,129642259,129643880,1622,129643480,55,32.3817,7.55184,28.452,SRR3729606_peak_20574
2,130009788,130010295,508,130010045,22,5.00716,2.57705,2.87552,SRR3729606_peak_20575
2,130020241,130021926,1686,130021065,72,54.5958,11.4383,49.9148,SRR3729606_peak_20576
2,130115611,130116866,1256,130116541,56,35.1996,8.26549,31.1576,SRR3729606_peak_20577
2,130125768,130126761,994,130126440,32,14.083,4.81798,11.1509,SRR3729606_peak_20578
2,130265401,130267164,1764,130265960,47,22.755,5.78314,19.282,SRR3729606_peak_20579
2,130291596,130291967,372,130291885,22,7.82919,3.60386,5.38806,SRR3729606_peak_20580
2,130405152,130406052,901,130405416,37,18.9801,5.87147,15.7297,SRR3729606_peak_20581
2,130419796,130420187,392,130420080,20,6.57585,3.29048,4.25904,SRR3729606_peak_20582
2,130471390,130472293,904,130471766,48,24.6693,6.2192,21.0986,SRR3729606_peak_20583
2,130479706,130480806,1101,130480063,28,9.94216,3.81676,7.31559,SRR3729606_peak_20584
2,130505823,130506860,1038,130506279,66,41.0025,8.39443,36.7561,SRR3729606_peak_20585
2,130509357,130510092,736,130509759,40,18.8808,5.44643,15.6349,SRR3729606_peak_20586
2,130656255,130657104,850,130656403,26,9.80194,3.95549,7.19628,SRR3729606_peak_20587
