chr,start,end,length,abs_summit,pileup,#NAME?,fold_enrichment,#NAME?,name
2,110181906,110182594,689,110182197,35,24.0947,8.28124,21.489,SRR3729605_peak_24154
2,110192815,110193678,864,110193324,51,41.5267,11.7359,38.5576,SRR3729605_peak_24155
2,112069686,112070045,360,112069818,19,9.58306,4.75274,7.40727,SRR3729605_peak_24156
2,112092103,112093713,1611,112092427,116,124.533,23.65,120.56,SRR3729605_peak_24157
2,112095356,112096036,681,112095752,47,38.1579,11.4066,35.2465,SRR3729605_peak_24158
2,112096207,112097005,799,112096469,24,11.9268,5.05343,9.66951,SRR3729605_peak_24159
2,112197652,112199216,1565,112198577,90,82.8439,16.6258,79.2917,SRR3729605_peak_24160
2,112209091,112209826,736,112209365,40,25.7104,7.86906,23.0684,SRR3729605_peak_24161
2,112209893,112210449,557,112210142,18,8.08392,4.1736,5.97271,SRR3729605_peak_24162
2,112284767,112285977,1211,112285263,59,46.259,11.5157,43.2065,SRR3729605_peak_24163
2,112323627,112324206,580,112323874,33,22.6094,8.07966,20.0373,SRR3729605_peak_24164
2,112423999,112424364,366,112424249,17,6.48488,3.54421,4.45456,SRR3729605_peak_24165
2,113157625,113158308,684,113157893,21,10.5938,4.91874,8.38151,SRR3729605_peak_24166
2,113368043,113369066,1024,113368337,32,19.8005,7.04527,17.3007,SRR3729605_peak_24167
2,113376685,113377135,451,113376997,27,11.4893,4.47081,9.24517,SRR3729605_peak_24168
2,113659289,113659681,393,113659477,15,6.52433,3.80219,4.4845,SRR3729605_peak_24169
2,113669974,113670344,371,113670258,14,5.29433,3.29495,3.32441,SRR3729605_peak_24170
2,113677639,113679677,2039,113679172,40,29.7165,9.55871,26.9803,SRR3729605_peak_24171
2,113887585,113888220,636,113887794,24,11.6254,4.92251,9.37682,SRR3729605_peak_24172
2,113920305,113920981,677,113920541,26,10.0759,4.05554,7.88549,SRR3729605_peak_24173
2,113927999,113929242,1244,113928313,37,26.459,8.85929,23.7967,SRR3729605_peak_24174
2,113929416,113929987,572,113929705,29,18.5822,7.12911,16.1145,SRR3729605_peak_24175
2,113930248,113930703,456,113930488,24,8.92765,3.83083,6.77987,SRR3729605_peak_24176
2,113932900,113933283,384,113933139,15,5.88427,3.47961,3.87941,SRR3729605_peak_24177
2,114005077,114006094,1018,114005659,64,56.9375,14.3979,53.7136,SRR3729605_peak_24178
2,114031241,114032246,1006,114031697,99,101.454,20.766,97.7032,SRR3729605_peak_24179
2,114090946,114091391,446,114091179,26,15.709,6.4162,13.3238,SRR3729605_peak_24180
2,114184171,114184540,370,114184383,19,9.58306,4.75274,7.40727,SRR3729605_peak_24181
2,114214949,114215408,460,114215231,17,6.68776,3.63847,4.64177,SRR3729605_peak_24182
2,114484429,114485939,1511,114485330,215,284.91,43.6616,279.654,SRR3729605_peak_24183
2,114604697,114605417,721,114605156,25,12.7831,5.2707,10.4962,SRR3729605_peak_24184
2,114605510,114607034,1525,114605974,60,53.5672,14.2215,50.3947,SRR3729605_peak_24185
2,114618737,114619168,432,114618937,18,8.46537,4.35807,6.34101,SRR3729605_peak_24186
2,114666496,114666903,408,114666750,20,9.69654,4.65164,7.51787,SRR3729605_peak_24187
2,115080168,115081083,916,115080550,30,19.2077,7.20037,16.7269,SRR3729605_peak_24188
2,115205486,115205803,318,115205669,18,8.40573,4.32899,6.28285,SRR3729605_peak_24189
2,115280016,115281253,1238,115280912,32,19.8078,7.04843,17.3077,SRR3729605_peak_24190
2,115318926,115319508,583,115319167,28,15.8249,6.08532,13.4369,SRR3729605_peak_24191
2,115350530,115351486,957,115351174,60,46.6615,11.4193,43.5988,SRR3729605_peak_24192
2,115411479,115413012,1534,115411807,80,75.2933,16.8204,71.8284,SRR3729605_peak_24193
2,115566888,115567306,419,115567102,19,9.18076,4.55683,7.02529,SRR3729605_peak_24194
2,115588421,115589299,879,115588983,33,20.0466,6.95142,17.5413,SRR3729605_peak_24195
2,115718953,115719443,491,115719222,22,10.0616,4.52871,7.87164,SRR3729605_peak_24196
2,115742497,115743609,1113,115742788,31,18.8538,6.83485,16.3798,SRR3729605_peak_24197
2,115763629,115764159,531,115763863,23,12.9767,5.70329,10.6786,SRR3729605_peak_24198
2,115768640,115768971,332,115768835,20,10.4025,4.99038,8.19559,SRR3729605_peak_24199
2,115814807,115815784,978,115815163,83,76.4508,16.3357,72.9722,SRR3729605_peak_24200
2,115851313,115852132,820,115851591,32,13.9391,4.7683,11.61,SRR3729605_peak_24201
2,115875462,115875793,332,115875737,15,5.03898,3.07085,3.09025,SRR3729605_peak_24202
2,115894976,115895331,356,115895252,16,7.2539,4.03983,5.17901,SRR3729605_peak_24203
2,115895436,115896242,807,115895968,21,11.2418,5.22802,9.00425,SRR3729605_peak_24204
2,115897001,115898028,1028,115897740,34,21.2682,7.2681,18.7324,SRR3729605_peak_24205
2,116730226,116730874,649,116730517,50,41.7377,12.1195,38.761,SRR3729605_peak_24206
2,116806138,116806536,399,116806283,16,7.2539,4.03983,5.17901,SRR3729605_peak_24207
2,116806705,116807085,381,116806919,18,8.40573,4.32899,6.28285,SRR3729605_peak_24208
2,116813683,116814443,761,116814035,46,33.0644,9.50044,30.2575,SRR3729605_peak_24209
2,116814547,116815381,835,116815068,27,12.8391,4.99554,10.5505,SRR3729605_peak_24210
2,116849403,116849832,430,116849601,17,7.12012,3.84287,5.05782,SRR3729605_peak_24211
2,116857493,116858017,525,116857721,28,14.1456,5.37718,11.8108,SRR3729605_peak_24212
2,116917870,116918509,640,116918104,23,11.7322,5.12383,9.48116,SRR3729605_peak_24213
2,116950109,116951560,1452,116950865,76,75.5559,18.2981,72.0859,SRR3729605_peak_24214
2,116953099,116953800,702,116953559,26,13.2563,5.31631,10.9512,SRR3729605_peak_24215
2,116959599,116960083,485,116959923,24,10.2746,4.35801,8.07885,SRR3729605_peak_24216
2,116976264,116976853,590,116976543,16,7.22826,4.02686,5.16124,SRR3729605_peak_24217
2,117079688,117081129,1442,117080363,65,59.5385,15.1823,56.2768,SRR3729605_peak_24218
2,117632903,117633230,328,117632993,14,5.82037,3.56456,3.81847,SRR3729605_peak_24219
2,117668917,117669314,398,117669127,20,7.48991,3.66628,5.40676,SRR3729605_peak_24220
2,117873015,117873354,340,117873269,17,7.65251,4.10115,5.56308,SRR3729605_peak_24221
2,118086873,118087811,939,118087241,52,42.7791,11.9886,39.7872,SRR3729605_peak_24222
2,118097681,118098292,612,118098009,22,11.7338,5.29079,9.48235,SRR3729605_peak_24223
2,118136451,118139314,2864,118138373,171,195.205,29.3108,190.634,SRR3729605_peak_24224
2,118148952,118149623,672,118149180,29,12.9924,4.79015,10.6937,SRR3729605_peak_24225
2,118203394,118203988,595,118203602,19,6.82449,3.48641,4.77442,SRR3729605_peak_24226
2,118204064,118204826,763,118204719,13,5.14357,3.32692,3.18047,SRR3729605_peak_24227
2,118218640,118220150,1511,118219262,97,104.712,22.8476,100.927,SRR3729605_peak_24228
2,118281511,118282082,572,118281852,28,14.9496,5.71011,12.5893,SRR3729605_peak_24229
2,118309297,118310290,994,118309931,34,22.7619,7.91702,20.1861,SRR3729605_peak_24230
2,118340169,118341470,1302,118341172,49,32.7247,8.71602,29.9237,SRR3729605_peak_24231
2,118350502,118351027,526,118350746,38,24.224,7.67912,21.6162,SRR3729605_peak_24232
2,118359816,118360245,430,118360098,31,17.5978,6.30081,15.1623,SRR3729605_peak_24233
2,118363600,118364075,476,118363879,25,12.7483,5.25556,10.4627,SRR3729605_peak_24234
2,118374740,118375249,510,118375002,25,10.0462,4.15146,7.85731,SRR3729605_peak_24235
2,118376328,118376745,418,118376601,22,7.81135,3.59688,5.71816,SRR3729605_peak_24236
2,118377899,118378321,423,118378119,26,15.0447,6.10742,12.6822,SRR3729605_peak_24237
2,118379972,118380744,773,118380433,20,10.4025,4.99038,8.19559,SRR3729605_peak_24238
2,118428221,118429779,1559,118428907,102,113.232,24.4766,109.363,SRR3729605_peak_24239
2,118494396,118494838,443,118494623,28,12.2336,4.63048,9.96266,SRR3729605_peak_24240
2,118508076,118508615,540,118508429,22,9.79883,4.41435,7.61687,SRR3729605_peak_24241
2,118527163,118527607,445,118527332,22,8.83943,4.00937,6.6934,SRR3729605_peak_24242
2,118592715,118593339,625,118593074,39,25.457,7.97351,22.8184,SRR3729605_peak_24243
2,118620926,118621346,421,118621053,27,14.366,5.6284,12.026,SRR3729605_peak_24244
2,118644403,118645361,959,118644872,40,23.4034,6.98689,20.8141,SRR3729605_peak_24245
2,118676978,118677551,574,118677333,18,8.78445,4.51511,6.64278,SRR3729605_peak_24246
2,118691823,118692902,1080,118692110,46,30.1971,8.38538,27.448,SRR3729605_peak_24247
2,118713771,118714173,403,118713967,17,6.48488,3.54421,4.45456,SRR3729605_peak_24248
2,118731269,118731771,503,118731491,13,5.14357,3.32692,3.18047,SRR3729605_peak_24249
2,118743917,118744973,1057,118744496,130,148.735,27.7323,144.559,SRR3729605_peak_24250
2,118803155,118803910,756,118803537,71,55.6035,12.0006,52.3998,SRR3729605_peak_24251
2,118806186,118807366,1181,118807036,66,60.1575,15.1212,56.889,SRR3729605_peak_24252
2,118859341,118859962,622,118859655,66,62.0157,15.9217,58.7191,SRR3729605_peak_24253
2,118864860,118866243,1384,118865429,74,62.5131,13.7026,59.2112,SRR3729605_peak_24254
2,118877066,118878434,1369,118877885,76,73.4064,17.3781,69.964,SRR3729605_peak_24255
2,118942554,118943862,1309,118943281,46,36.9823,11.1689,34.094,SRR3729605_peak_24256
2,118986053,118988097,2045,118986857,57,42.5426,10.5967,39.5544,SRR3729605_peak_24257
2,118997242,118998846,1605,118997979,139,142.427,22.354,138.304,SRR3729605_peak_24258
2,119002394,119002762,369,119002575,18,6.55738,3.47132,4.51647,SRR3729605_peak_24259
2,119003345,119003811,467,119003608,25,10.5162,4.33354,8.30698,SRR3729605_peak_24260
2,119007317,119007849,533,119007610,17,6.48488,3.54421,4.45456,SRR3729605_peak_24261
2,119019696,119020015,320,119019804,18,8.78445,4.51511,6.64278,SRR3729605_peak_24262
2,119038485,119040001,1517,119039257,57,50.3778,13.783,47.2536,SRR3729605_peak_24263
2,119081467,119082080,614,119081618,31,13.7119,4.80656,11.3949,SRR3729605_peak_24264
2,119118796,119119863,1068,119119276,36,19.0261,6.03463,16.548,SRR3729605_peak_24265
2,119152626,119153424,799,119152941,19,9.58306,4.75274,7.40727,SRR3729605_peak_24266
2,119168110,119168859,750,119168589,30,17.2566,6.33806,14.8301,SRR3729605_peak_24267
2,119181129,119182130,1002,119181701,49,34.5951,9.41711,31.7585,SRR3729605_peak_24268
2,119185165,119186598,1434,119185740,81,67.5079,13.6673,64.1377,SRR3729605_peak_24269
2,119306854,119309176,2323,119307529,148,171.372,29.3382,167.008,SRR3729605_peak_24270
2,119344298,119344815,518,119344551,21,9.83546,4.56852,7.65205,SRR3729605_peak_24271
2,119377055,119379773,2719,119377632,39,29.0197,9.50548,26.297,SRR3729605_peak_24272
2,119389027,119390074,1048,119389654,26,10.76,4.31114,8.54371,SRR3729605_peak_24273
2,119396473,119397152,680,119396798,48,39.3425,11.6442,36.4094,SRR3729605_peak_24274
2,119398096,119398435,340,119398263,15,6.52433,3.80219,4.4845,SRR3729605_peak_24275
2,119401055,119401775,721,119401420,18,8.78445,4.51511,6.64278,SRR3729605_peak_24276
2,119402819,119403560,742,119403359,22,11.1152,5.00195,8.88769,SRR3729605_peak_24277
2,119411962,119412622,661,119412265,26,12.6111,5.04548,10.3292,SRR3729605_peak_24278
2,119424101,119425725,1625,119424941,53,45.3931,12.8324,42.3534,SRR3729605_peak_24279
2,119448138,119449862,1725,119448896,64,42.1274,9.04807,39.1449,SRR3729605_peak_24280
2,119492669,119493692,1024,119493096,42,30.6149,9.44552,27.8592,SRR3729605_peak_24281
2,119504979,119505442,464,119505187,23,12.9767,5.70329,10.6786,SRR3729605_peak_24282
2,119505749,119506569,821,119506158,25,14.7818,6.17857,12.4254,SRR3729605_peak_24283
2,119526536,119526981,446,119526771,21,11.2418,5.22802,9.00425,SRR3729605_peak_24284
2,119572302,119572690,389,119572499,17,8.00769,4.27747,5.89857,SRR3729605_peak_24285
2,119573072,119573492,421,119573239,22,10.9153,4.91034,8.69345,SRR3729605_peak_24286
2,119575069,119575898,830,119575333,36,23.7407,7.89924,21.1416,SRR3729605_peak_24287
2,119617462,119618464,1003,119617819,38,26.3416,8.56686,23.6806,SRR3729605_peak_24288
2,119702533,119704187,1655,119703594,92,89.2292,18.3851,85.6076,SRR3729605_peak_24289
2,119705869,119707214,1346,119706561,43,33.5109,10.456,30.6921,SRR3729605_peak_24290
2,119727190,119729229,2040,119727960,89,82.9242,16.9508,79.3713,SRR3729605_peak_24291
2,119732671,119733036,366,119732808,20,9.78855,4.69516,7.60806,SRR3729605_peak_24292
2,119802360,119803232,873,119802933,49,37.5185,10.5849,34.6216,SRR3729605_peak_24293
2,119857513,119858745,1233,119858202,41,25.1049,7.44126,22.4752,SRR3729605_peak_24294
2,119984031,119985667,1637,119985068,48,39.3425,11.6442,36.4094,SRR3729605_peak_24295
2,120183144,120183821,678,120183379,34,19.938,6.71749,17.4348,SRR3729605_peak_24296
2,120233947,120236333,2387,120234386,79,69.9485,15.0674,66.5505,SRR3729605_peak_24297
2,120370297,120371197,901,120370571,25,13.7739,5.71124,11.4538,SRR3729605_peak_24298
2,120387269,120388003,735,120387615,27,16.6518,6.65384,14.2388,SRR3729605_peak_24299
2,120393314,120394657,1344,120394087,183,246.584,43.7252,241.594,SRR3729605_peak_24300
2,120397697,120398868,1172,120398206,36,24.9574,8.43014,22.3285,SRR3729605_peak_24301
2,120401537,120401944,408,120401731,17,6.29011,3.45471,4.26838,SRR3729605_peak_24302
2,120438980,120440551,1572,120440005,48,35.2448,9.90472,32.393,SRR3729605_peak_24303
2,120459150,120460010,861,120459555,38,27.6564,9.14743,24.9687,SRR3729605_peak_24304
2,120561607,120562759,1153,120562278,41,31.1518,9.93886,28.3872,SRR3729605_peak_24305
2,120680564,120681559,996,120681135,33,20.7671,7.25876,18.2421,SRR3729605_peak_24306
2,120691449,120692048,600,120691657,18,7.37566,3.8406,5.29582,SRR3729605_peak_24307
2,120726142,120726499,358,120726254,18,6.75013,3.55682,4.70189,SRR3729605_peak_24308
2,120800250,120801612,1363,120801120,44,33.222,10.0611,30.4124,SRR3729605_peak_24309
2,120807318,120808343,1026,120807620,39,27.3942,8.78653,24.709,SRR3729605_peak_24310
2,120838408,120839179,772,120838630,20,10.1115,4.84939,7.92058,SRR3729605_peak_24311
2,120967882,120968687,806,120968503,20,8.10842,3.93122,5.99486,SRR3729605_peak_24312
2,120969696,120971512,1817,120970937,119,136.055,27.0828,131.984,SRR3729605_peak_24313
2,120993381,120993885,505,120993491,13,5.024,3.26395,3.07662,SRR3729605_peak_24314
2,121000270,121002162,1893,121001370,45,35.7373,10.8962,32.877,SRR3729605_peak_24315
2,121101008,121102320,1313,121101682,57,50.3778,13.783,47.2536,SRR3729605_peak_24316
2,121185429,121186154,726,121185868,28,17.6097,6.89148,15.1689,SRR3729605_peak_24317
2,121243435,121245254,1820,121243941,81,75.475,16.5752,72.0081,SRR3729605_peak_24318
2,121272670,121273428,759,121272985,26,15.709,6.4162,13.3238,SRR3729605_peak_24319
2,121279085,121281059,1975,121279718,45,35.8158,10.9313,32.95,SRR3729605_peak_24320
2,121287186,121289056,1871,121287791,64,57.9105,14.8097,54.675,SRR3729605_peak_24321
2,121337141,121337916,776,121337447,18,8.78445,4.51511,6.64278,SRR3729605_peak_24322
2,121340139,121340563,425,121340276,15,5.38164,3.23419,3.40801,SRR3729605_peak_24323
2,121637380,121638024,645,121637915,17,6.8993,3.73788,4.8457,SRR3729605_peak_24324
2,121697633,121698246,614,121697882,30,17.9062,6.61828,15.459,SRR3729605_peak_24325
2,121719083,121719672,590,121719399,17,7.35089,3.95394,5.27265,SRR3729605_peak_24326
2,121785808,121787848,2041,121786295,40,26.2201,8.07292,23.5626,SRR3729605_peak_24327
2,121858062,121858930,869,121858641,41,29.5311,9.22585,26.7987,SRR3729605_peak_24328
2,121859151,121860442,1292,121859729,92,98.3604,22.1003,94.6404,SRR3729605_peak_24329
2,121912241,121913070,830,121912518,26,12.9388,5.18206,10.6468,SRR3729605_peak_24330
2,121948177,121949430,1254,121948660,42,27.8266,8.29481,25.1338,SRR3729605_peak_24331
2,121971381,121972252,872,121971835,51,42.9479,12.3571,39.9507,SRR3729605_peak_24332
2,121976273,121976714,442,121976552,20,10.208,4.89592,8.0139,SRR3729605_peak_24333
2,121977134,121979524,2391,121977928,32,20.4042,7.30973,17.8913,SRR3729605_peak_24334
2,121981608,121981928,321,121981846,15,5.38164,3.23419,3.40801,SRR3729605_peak_24335
2,121981994,121982321,328,121982110,14,5.2116,3.25326,3.24531,SRR3729605_peak_24336
2,121985723,121987671,1949,121986941,94,94.4055,19.7277,90.7276,SRR3729605_peak_24337
2,121988533,121989413,881,121989005,33,18.6176,6.36483,16.1485,SRR3729605_peak_24338
2,122064427,122066529,2103,122065898,52,37.8419,9.98213,34.9401,SRR3729605_peak_24339
2,122066693,122067311,619,122066997,18,7.37566,3.8406,5.29582,SRR3729605_peak_24340
2,122067866,122069069,1204,122068678,59,46.1697,11.4815,43.1187,SRR3729605_peak_24341
2,122069812,122070129,318,122070041,13,5.024,3.26395,3.07662,SRR3729605_peak_24342
2,122071107,122073056,1950,122072583,58,45.862,11.6171,42.8154,SRR3729605_peak_24343
2,122074014,122074778,765,122074483,31,13.1903,4.6238,10.8873,SRR3729605_peak_24344
2,122076413,122076792,380,122076634,17,5.92294,3.28862,3.91664,SRR3729605_peak_24345
2,122096981,122097925,945,122097286,25,12.8865,5.31579,10.5974,SRR3729605_peak_24346
2,122133177,122133685,509,122133399,25,12.7483,5.25556,10.4627,SRR3729605_peak_24347
2,122178717,122179737,1021,122179265,114,129.569,26.454,125.554,SRR3729605_peak_24348
2,122198707,122199319,613,122198931,18,8.78445,4.51511,6.64278,SRR3729605_peak_24349
2,122199713,122200097,385,122199890,27,15.1684,5.9778,12.8023,SRR3729605_peak_24350
2,122206193,122206553,361,122206403,18,7.37566,3.8406,5.29582,SRR3729605_peak_24351
2,122206711,122207171,461,122207007,13,5.0677,3.28692,3.11795,SRR3729605_peak_24352
2,122208009,122208379,371,122208136,19,8.32587,4.1532,6.20679,SRR3729605_peak_24353
2,122208596,122209283,688,122208979,49,34.7892,9.49191,31.9453,SRR3729605_peak_24354
2,122297991,122298667,677,122298409,28,17.6097,6.89148,15.1689,SRR3729605_peak_24355
2,122460765,122462383,1619,122461371,91,96.898,21.8626,93.1933,SRR3729605_peak_24356
2,122543833,122544367,535,122544101,31,20.5692,7.60439,18.048,SRR3729605_peak_24357
2,122578958,122579440,483,122579231,17,6.10295,3.36962,4.08938,SRR3729605_peak_24358
2,122579669,122580352,684,122580047,87,91.0958,20.9121,87.4531,SRR3729605_peak_24359
2,122580442,122581180,739,122580650,31,15.7955,5.57825,13.4092,SRR3729605_peak_24360
2,122606575,122607950,1376,122607036,43,33.5109,10.456,30.6921,SRR3729605_peak_24361
2,122612929,122613444,516,122613201,33,18.5894,6.35357,16.1215,SRR3729605_peak_24362
2,122621526,122622466,941,122622191,41,29.5311,9.22585,26.7987,SRR3729605_peak_24363
2,122622771,122624387,1617,122623616,38,23.7418,7.4852,21.1419,SRR3729605_peak_24364
2,122624838,122625343,506,122625122,18,8.32158,4.28811,6.20366,SRR3729605_peak_24365
2,122626794,122627111,318,122626943,17,6.48488,3.54421,4.45456,SRR3729605_peak_24366
2,122631007,122631803,797,122631397,35,19.6367,6.42284,17.1406,SRR3729605_peak_24367
2,122729416,122729780,365,122729659,22,12.1002,5.46565,9.83173,SRR3729605_peak_24368
2,124600799,124601371,573,124600995,24,11.6254,4.92251,9.37682,SRR3729605_peak_24369
2,124606057,124606711,655,124606363,26,14.7669,5.98069,12.4171,SRR3729605_peak_24370
2,124617626,124618131,506,124617884,29,15.4598,5.75785,13.0867,SRR3729605_peak_24371
2,124953864,124954338,475,124954150,18,6.55738,3.47132,4.51647,SRR3729605_peak_24372
2,124964232,124965932,1701,124964923,114,131.629,27.3283,127.593,SRR3729605_peak_24373
2,125088424,125088959,536,125088689,34,23.3027,8.15987,20.7154,SRR3729605_peak_24374
2,125089336,125090464,1129,125089652,54,46.6277,13.07,43.5667,SRR3729605_peak_24375
2,125097710,125098288,579,125098021,19,9.00321,4.47158,6.85459,SRR3729605_peak_24376
2,125448226,125448929,704,125448522,27,12.8391,4.99554,10.5505,SRR3729605_peak_24377
2,125457157,125458345,1189,125458030,119,125.721,23.0314,121.737,SRR3729605_peak_24378
2,125466220,125467416,1197,125466901,48,35.5254,10.0182,32.6679,SRR3729605_peak_24379
2,125514624,125515558,935,125514940,27,16.6518,6.65384,14.2388,SRR3729605_peak_24380
2,125605835,125606633,799,125606149,42,32.3729,10.2184,29.5777,SRR3729605_peak_24381
2,125606876,125607193,318,125606993,16,5.65256,3.26278,3.66664,SRR3729605_peak_24382
2,125624198,125624591,394,125624504,14,5.54834,3.42415,3.5678,SRR3729605_peak_24383
2,125624820,125625299,480,125625018,32,20.6517,7.41975,18.1297,SRR3729605_peak_24384
2,125634365,125635160,796,125634732,41,25.2429,7.49332,22.6085,SRR3729605_peak_24385
2,125662197,125662962,766,125662442,21,10.7161,4.97642,8.50044,SRR3729605_peak_24386
2,125700399,125701281,883,125700791,36,25.3238,8.59399,22.6872,SRR3729605_peak_24387
2,125707970,125708568,599,125708332,26,14.1761,5.71582,11.8408,SRR3729605_peak_24388
2,125887433,125887768,336,125887665,14,5.82037,3.56456,3.81847,SRR3729605_peak_24389
2,125993584,125994927,1344,125994300,137,148.98,25.2127,144.801,SRR3729605_peak_24390
2,126200043,126202261,2219,126200634,53,38.7318,10.091,35.8125,SRR3729605_peak_24391
2,126213520,126214225,706,126213703,19,9.18076,4.55683,7.02529,SRR3729605_peak_24392
2,126267000,126267753,754,126267375,46,33.7006,9.76001,30.8779,SRR3729605_peak_24393
2,126270947,126271364,418,126271117,25,10.7628,4.43071,8.54599,SRR3729605_peak_24394
2,126362676,126363111,436,126362845,17,8.00769,4.27747,5.89857,SRR3729605_peak_24395
2,126379643,126380068,426,126379852,21,11.2418,5.22802,9.00425,SRR3729605_peak_24396
2,126388171,126388531,361,126388266,19,9.11259,4.52401,6.95822,SRR3729605_peak_24397
2,126392892,126393657,766,126393353,22,11.5467,5.20262,9.30045,SRR3729605_peak_24398
2,126394255,126398596,4342,126397482,96,94.5153,19.0993,90.8351,SRR3729605_peak_24399
2,126398848,126399220,373,126398974,19,8.77147,4.36142,6.63699,SRR3729605_peak_24400
2,126401727,126402234,508,126401982,17,7.05242,3.81055,4.99352,SRR3729605_peak_24401
2,126404375,126404701,327,126404621,15,5.57584,3.3282,3.59332,SRR3729605_peak_24402
2,126405358,126406051,694,126405622,24,11.0557,4.68002,8.82928,SRR3729605_peak_24403
2,126416722,126417861,1140,126417454,24,12.8744,5.47676,10.5857,SRR3729605_peak_24404
2,126438243,126439577,1335,126439128,37,21.8843,6.94264,19.3304,SRR3729605_peak_24405
2,126440367,126440731,365,126440576,21,9.18536,4.27839,7.0297,SRR3729605_peak_24406
2,126441878,126442839,962,126442554,56,42.7333,10.9074,39.7435,SRR3729605_peak_24407
2,126489756,126490073,318,126489997,16,6.46253,3.64731,4.43356,SRR3729605_peak_24408
2,126510534,126511303,770,126510826,33,21.5504,7.60169,19.009,SRR3729605_peak_24409
2,126515195,126516796,1602,126516536,26,15.709,6.4162,13.3238,SRR3729605_peak_24410
2,126517131,126518109,979,126517475,66,62.0157,15.9217,58.7191,SRR3729605_peak_24411
2,126520520,126520866,347,126520703,13,5.14357,3.32692,3.18047,SRR3729605_peak_24412
2,126521067,126521426,360,126521304,16,7.2539,4.03983,5.17901,SRR3729605_peak_24413
2,126536870,126537742,873,126537335,36,25.7626,8.79257,23.1137,SRR3729605_peak_24414
2,126548515,126549633,1119,126549011,64,48.1736,11.0258,45.0875,SRR3729605_peak_24415
2,126570968,126571448,481,126571164,21,10.3723,4.81514,8.17241,SRR3729605_peak_24416
2,126620619,126621324,706,126621076,25,12.7483,5.25556,10.4627,SRR3729605_peak_24417
2,126624311,126624808,498,126624522,21,11.2418,5.22802,9.00425,SRR3729605_peak_24418
2,126666515,126666893,379,126666690,15,6.52433,3.80219,4.4845,SRR3729605_peak_24419
2,126703792,126704109,318,126704087,12,4.49565,3.08928,2.57348,SRR3729605_peak_24420
2,126705230,126705547,318,126705436,17,6.8993,3.73788,4.8457,SRR3729605_peak_24421
2,126706564,126708694,2131,126707818,91,84.1573,16.8085,80.5903,SRR3729605_peak_24422
2,126712754,126713170,417,126712980,17,8.00769,4.27747,5.89857,SRR3729605_peak_24423
2,126713252,126713579,328,126713294,15,6.52433,3.80219,4.4845,SRR3729605_peak_24424
2,126715672,126716364,693,126716248,19,9.58306,4.75274,7.40727,SRR3729605_peak_24425
2,126716675,126717135,461,126716880,22,12.1002,5.46565,9.83173,SRR3729605_peak_24426
2,126717233,126718981,1749,126718423,75,67.6494,15.3624,64.2781,SRR3729605_peak_24427
2,126734213,126734718,506,126734489,30,19.5689,7.36675,17.0741,SRR3729605_peak_24428
2,126738658,126739341,684,126739210,16,4.99533,2.96345,3.05008,SRR3729605_peak_24429
2,126770947,126771329,383,126771236,15,6.52433,3.80219,4.4845,SRR3729605_peak_24430
2,126773632,126775291,1660,126774579,24,13.8708,5.94093,11.5435,SRR3729605_peak_24431
2,126776428,126777191,764,126776892,25,14.7818,6.17857,12.4254,SRR3729605_peak_24432
2,126785209,126785533,325,126785402,19,9.09134,4.5138,6.93842,SRR3729605_peak_24433
2,126791688,126793538,1851,126793169,49,40.5358,11.8819,37.5811,SRR3729605_peak_24434
2,126850249,126850951,703,126850701,38,27.923,9.26785,25.2238,SRR3729605_peak_24435
2,126873804,126874133,330,126873854,19,8.08529,4.04274,5.97289,SRR3729605_peak_24436
2,126911995,126913101,1107,126912589,62,46.7667,10.9822,43.7022,SRR3729605_peak_24437
2,126975425,126976750,1326,126976072,46,33.3326,9.60931,30.5207,SRR3729605_peak_24438
2,126984582,126985672,1091,126985247,88,77.1325,15.1667,73.6442,SRR3729605_peak_24439
2,127049702,127050926,1225,127050244,60,48.2055,12.0109,45.1183,SRR3729605_peak_24440
2,127089116,127090426,1311,127089557,37,25.641,8.496,23.0004,SRR3729605_peak_24441
2,127111256,127113488,2233,127111787,129,138.784,24.3361,134.69,SRR3729605_peak_24442
2,127116788,127118064,1277,127117784,21,10.1165,4.69684,7.92452,SRR3729605_peak_24443
2,127177907,127178265,359,127178013,19,9.58306,4.75274,7.40727,SRR3729605_peak_24444
2,127286116,127286910,795,127286405,46,34.3718,10.0387,31.5378,SRR3729605_peak_24445
2,127426151,127426953,803,127426626,60,47.3296,11.6728,44.2584,SRR3729605_peak_24446
2,127428959,127430089,1131,127429276,82,74.5845,15.93,71.1272,SRR3729605_peak_24447
2,127431709,127432201,493,127431980,18,7.37566,3.8406,5.29582,SRR3729605_peak_24448
2,127583028,127583489,462,127583289,28,16.8574,6.54502,14.4399,SRR3729605_peak_24449
2,127630825,127632353,1529,127631343,38,27.923,9.26785,25.2238,SRR3729605_peak_24450
2,127633268,127634742,1475,127634189,229,291.581,40.0937,286.286,SRR3729605_peak_24451
2,127673462,127673782,321,127673607,21,10.1211,4.69896,7.9288,SRR3729605_peak_24452
2,127674039,127674370,332,127674311,16,7.2539,4.03983,5.17901,SRR3729605_peak_24453
2,127732514,127733148,635,127732838,24,10.3701,4.39673,8.17021,SRR3729605_peak_24454
2,127832830,127833293,464,127833176,16,6.56477,3.69709,4.52326,SRR3729605_peak_24455
2,127967507,127969411,1905,127968142,56,46.7432,12.5208,43.6792,SRR3729605_peak_24456
